section,field_id,phpp_label,variant_id,variant_name,datatype,units,value,excel_row
primary_energy,primary_energy.phius_ext_lighting,Phius Ext. Lighting,passive_house,Passive House,Phius Ext. Lighting,kWh,0,453
primary_energy,primary_energy.phius_mel,Phius MEL,code_minimum,Code Minimum,Phius MEL,kWh,0,454
primary_energy,primary_energy.phius_mel,Phius MEL,improved_envelope,Improved Envelope,Phius MEL,kWh,0,454
primary_energy,primary_energy.phius_mel,Phius MEL,as_drawn_envelope,As-Drawn Envelope,Phius MEL,kWh,0,454
primary_energy,primary_energy.phius_mel,Phius MEL,basic_erv,+ Basic ERV,Phius MEL,kWh,0,454
primary_energy,primary_energy.phius_mel,Phius MEL,elec_heat_pumps,+ Elec. Heat Pumps,Phius MEL,kWh,0,454
primary_energy,primary_energy.phius_mel,Phius MEL,passive_house,Passive House,Phius MEL,kWh,0,454
primary_energy,primary_energy.aux_elec,Aux Elec,code_minimum,Code Minimum,Aux Elec,kWh,11842.5901769,455
primary_energy,primary_energy.aux_elec,Aux Elec,improved_envelope,Improved Envelope,Aux Elec,kWh,10762.4269486,455
primary_energy,primary_energy.aux_elec,Aux Elec,as_drawn_envelope,As-Drawn Envelope,Aux Elec,kWh,10762.4269486,455
primary_energy,primary_energy.aux_elec,Aux Elec,basic_erv,+ Basic ERV,Aux Elec,kWh,13670.9611149,455
primary_energy,primary_energy.aux_elec,Aux Elec,elec_heat_pumps,+ Elec. Heat Pumps,Aux Elec,kWh,13670.9611149,455
primary_energy,primary_energy.aux_elec,Aux Elec,passive_house,Passive House,Aux Elec,kWh,1308.00214384,455
primary_energy,primary_energy.solar_pv,Solar PV,code_minimum,Code Minimum,Solar PV,kWh,0,456
primary_energy,primary_energy.solar_pv,Solar PV,improved_envelope,Improved Envelope,Solar PV,kWh,0,456
primary_energy,primary_energy.solar_pv,Solar PV,as_drawn_envelope,As-Drawn Envelope,Solar PV,kWh,0,456
primary_energy,primary_energy.solar_pv,Solar PV,basic_erv,+ Basic ERV,Solar PV,kWh,0,456
primary_energy,primary_energy.solar_pv,Solar PV,elec_heat_pumps,+ Elec. Heat Pumps,Solar PV,kWh,0,456
primary_energy,primary_energy.solar_pv,Solar PV,passive_house,Passive House,Solar PV,kWh,0,456
certification_results,certification_results.heat_demand,Heat Demand,code_minimum,Code Minimum,Heat Demand,kWh/m2,110.450394617,459
certification_results,certification_results.heat_demand,Heat Demand,improved_envelope,Improved Envelope,Heat Demand,kWh/m2,77.363783915,459
certification_results,certification_results.heat_demand,Heat Demand,as_drawn_envelope,As-Drawn Envelope,Heat Demand,kWh/m2,52.9369038228,459
certification_results,certification_results.heat_demand,Heat Demand,basic_erv,+ Basic ERV,Heat Demand,kWh/m2,44.1572613246,459
certification_results,certification_results.heat_demand,Heat Demand,elec_heat_pumps,+ Elec. Heat Pumps,Heat Demand,kWh/m2,44.1572613246,459
certification_results,certification_results.heat_demand,Heat Demand,passive_house,Passive House,Heat Demand,kWh/m2,32.9257444437,459
certification_results,certification_results.sensible_cooling_demand,Sensible Cooling Demand,code_minimum,Code Minimum,Sensible Cooling Demand,kWh/m2,17.4414159479,460
certification_results,certification_results.sensible_cooling_demand,Sensible Cooling Demand,improved_envelope,Improved Envelope,Sensible Cooling Demand,kWh/m2,16.1227075102,460
certification_results,certification_results.sensible_cooling_demand,Sensible Cooling Demand,as_drawn_envelope,As-Drawn Envelope,Sensible Cooling Demand,kWh/m2,16.3348963542,460
certification_results,certification_results.sensible_cooling_demand,Sensible Cooling Demand,basic_erv,+ Basic ERV,Sensible Cooling Demand,kWh/m2,17.6484442503,460
